
id,response
tt26745321,"{'Title': 'Armand', 'Year': '2024', 'Rated': 'R', 'Released': '14 Feb 2025', 'Runtime': '117 min', 'Genre': 'Drama', 'Director': 'Halfdan Ullmann Tøndel', 'Writer': 'Halfdan Ullmann Tøndel', 'Actors': 'Renate Reinsve, Ellen Dorrit Petersen, Øystein Røger', 'Plot': 'Armand, a 6-year-old boy, is accused of crossing boundaries against his best friend at elementary school.', 'Language': 'Norwegian, English', 'Country': 'Norway, Netherlands, Germany, Sweden, United Kingdom', 'Awards': '3 wins & 6 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BODZlZTUyOWEtZTIyZC00NjA0LWIzZWMtNzFhMGYzZTA4NzExXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}], 'Metascore': 'N/A', 'imdbRating': '6.5', 'imdbVotes': '896', 'imdbID': 'tt26745321', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14636214,"{'Title': 'Sweethearts', 'Year': '2024', 'Rated': 'R', 'Released': '28 Nov 2024', 'Runtime': '98 min', 'Genre': 'Comedy', 'Director': 'Jordan Weiss', 'Writer': 'Dan Brier, Jordan Weiss', 'Actors': 'Kiernan Shipka, Nico Hiraga, Caleb Hearon', 'Plot': 'Two college freshmen pull a ""Turkey Dump"" and break up with their high school sweethearts over ""Drunksgiving"" - the one chaotic night before Thanksgiving in their hometown that puts their codependent friendship to the test.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 win total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYWIwMzc4Y2ItMWEzOS00MzI2LTkyZTQtYTMxMjEwMGRiOThjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '59/100'}], 'Metascore': '59', 'imdbRating': '5.6', 'imdbVotes': '2,912', 'imdbID': 'tt14636214', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13721828,"{'Title': 'The Witch: Part 2 - The Other One', 'Year': '2022', 'Rated': 'N/A', 'Released': '15 Jun 2022', 'Runtime': '137 min', 'Genre': 'Action, Mystery, Thriller', 'Director': 'Park Hoon-jung', 'Writer': 'Park Hoon-jung', 'Actors': 'Shin Si-ah, Jo Min-soo, Kim Da-mi', 'Plot': 'After escaping from a secluded laboratory, a young girl with overwhelming power finds herself on the run from several mysterious organizations, seeking refuge with a woman and her younger brother.', 'Language': 'Korean', 'Country': 'South Korea', 'Awards': '6 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNjdmODkwYTQtNWFlZC00NjQ3LTg3MjgtNzA0NjYxYjFjYWM3XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.3/10'}], 'Metascore': 'N/A', 'imdbRating': '6.3', 'imdbVotes': '8,011', 'imdbID': 'tt13721828', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$143,723', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt26682012,"{'Title': ""Daddy's Head"", 'Year': '2024', 'Rated': 'TV-MA', 'Released': '10 Oct 2024', 'Runtime': '92 min', 'Genre': 'Horror', 'Director': 'Benjamin Barfoot', 'Writer': 'Benjamin Barfoot', 'Actors': 'James Harper-Jones, Rupert Turnbull, Julia Brown', 'Plot': ""A boy and his stepmother fear for their safety after an eerie creature resembling the boy's recently deceased father visits them."", 'Language': 'English', 'Country': 'United Kingdom', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYmIwZTg5OTktOWM2YS00MjA5LWFlOWEtZTY0ZTk1MWZlNjgzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.7/10'}], 'Metascore': 'N/A', 'imdbRating': '5.7', 'imdbVotes': '2,878', 'imdbID': 'tt26682012', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14121726,"{'Title': 'Jeepers Creepers: Reborn', 'Year': '2022', 'Rated': 'R', 'Released': '19 Sep 2022', 'Runtime': '88 min', 'Genre': 'Horror, Mystery, Thriller', 'Director': 'Timo Vuorensola', 'Writer': 'Jake Seal, Sean-Michael Argo', 'Actors': 'Jarreau Benjamin, Sydney Craven, Imran Adams', 'Plot': 'Forced to travel with her boyfriend, Laine begins to experience premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned - and that she is at the center of it all.', 'Language': 'English', 'Country': 'United States, United Kingdom', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BODk5ZmVmODMtMWNjNS00ODc3LWE0Y2UtYWI3MGI2ZTA0NjU4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '2.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}], 'Metascore': 'N/A', 'imdbRating': '2.6', 'imdbVotes': '15,468', 'imdbID': 'tt14121726', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$2,033,057', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt28182736,"{'Title': 'Puppy Love', 'Year': '2023', 'Rated': 'R', 'Released': '18 Aug 2023', 'Runtime': '106 min', 'Genre': 'Comedy', 'Director': 'Nick Fabiano, Richard Alan Reid', 'Writer': 'Greg Glienna, Peter Stass, Kirsten Guenther', 'Actors': 'Lucy Hale, Grant Gustin, Nore Davis', 'Plot': ""After a disastrous first date, Nicole and Max vow to lose each other's numbers until their dogs find a love match. Hilariously mismatched Nicole and Max are forced to become responsible co-parents, but end up finding love themselves."", 'Language': 'English', 'Country': 'United States, Canada', 'Awards': '3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMTU0MTBlMDYtNDBlYS00ZjlmLThlZTctZTVmNTM5ZTA4MWQyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.3/10'}], 'Metascore': 'N/A', 'imdbRating': '6.3', 'imdbVotes': '11,600', 'imdbID': 'tt28182736', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt7550014,"{'Title': 'No Exit', 'Year': '2022', 'Rated': 'R', 'Released': '25 Feb 2022', 'Runtime': '95 min', 'Genre': 'Drama, Horror, Mystery', 'Director': 'Damien Power', 'Writer': 'Andrew Barrer, Gabriel Ferrari, Taylor Adams', 'Actors': 'Havana Rose Liu, Danny Ramirez, David Rysdahl', 'Plot': 'During a blizzard and stranded at an isolated highway rest stop in the mountains, a college student discovers a kidnapped child hidden in a car belonging to one of the people inside.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 win & 1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNGZiMzU4MmMtMzJhMS00ZWU0LWE1MzktZTVkY2MyYWYwNTBkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}], 'Metascore': '54', 'imdbRating': '6.1', 'imdbVotes': '35,347', 'imdbID': 'tt7550014', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt26270862,"{'Title': 'Sex', 'Year': '2024', 'Rated': 'N/A', 'Released': '01 Mar 2024', 'Runtime': '125 min', 'Genre': 'Drama, Romance', 'Director': 'Dag Johan Haugerud', 'Writer': 'Dag Johan Haugerud', 'Actors': 'Thorbjørn Harr, Jan Gunnar Røise, Siri Forberg', 'Plot': 'Follows two colleagues who in different ways struggle with the same issues about their sexuality.', 'Language': 'Norwegian', 'Country': 'Norway', 'Awards': '9 wins & 10 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOGM5ODA0NmItMmMxNC00MDYwLTgzMjgtNGZiNGJhZGZkMDAxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}], 'Metascore': 'N/A', 'imdbRating': '6.8', 'imdbVotes': '542', 'imdbID': 'tt26270862', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9288046,"{'Title': 'The Sea Beast', 'Year': '2022', 'Rated': 'PG', 'Released': '08 Jul 2022', 'Runtime': '115 min', 'Genre': 'Animation, Action, Adventure', 'Director': 'Chris Williams', 'Writer': 'Chris Williams, Nell Benjamin, Sam Stratton', 'Actors': 'Karl Urban, Zaris-Angel Hator, Jared Harris', 'Plot': 'When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot.', 'Language': 'English, Persian', 'Country': 'United States', 'Awards': 'Nominated for 1 Oscar. 13 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZDhjZmY1ZDEtNGQ1ZC00ZDgwLWI2YjEtMWFiOGY3M2Q2YWViXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '74/100'}], 'Metascore': '74', 'imdbRating': '7.0', 'imdbVotes': '61,617', 'imdbID': 'tt9288046', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14935038,"{'Title': 'The Key Game', 'Year': '2022', 'Rated': 'N/A', 'Released': '13 Apr 2022', 'Runtime': '107 min', 'Genre': 'Comedy', 'Director': 'Vicente Villanueva', 'Writer': 'Verónica Bellver, Marta Buchaca, Sandro Halphen', 'Actors': 'Eva Ugarte, Miren Ibarguren, Fernando Guallar', 'Plot': ""Laura questions her long-time relationship with Antonio when her former classmate Sergio and his girlfriend Siena enter their lives, shaking up the dynamics of Laura's close-knit friend group."", 'Language': 'Spanish', 'Country': 'Spain', 'Awards': '7 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOTdkZGNkMzctYjlmYy00MzQxLTliMTMtNjA3MmI3MDkyZTljXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '4.9/10'}], 'Metascore': 'N/A', 'imdbRating': '4.9', 'imdbVotes': '1,149', 'imdbID': 'tt14935038', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt27737203,"{'Title': 'Ni chaînes ni maîtres', 'Year': '2024', 'Rated': 'N/A', 'Released': '18 Sep 2024', 'Runtime': '98 min', 'Genre': 'Drama', 'Director': 'Simon Moutaïrou', 'Writer': 'Hassam Ghancy, Simon Moutaïrou', 'Actors': ""Ibrahima M'Baye, Camille Cottin, Anna Diakhere Thiandoum"", 'Plot': ""Massamba and his daughter Mati, slaves on Eugène Larcenet's plantation, hatch a daring plan to escape slavery, braving numerous obstacles in their pursuit of freedom."", 'Language': 'French', 'Country': 'France', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYzk4NTAxNGQtY2JhMC00YjQ4LTllOTktMjBjODFkNGNhODI1XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}], 'Metascore': 'N/A', 'imdbRating': '6.7', 'imdbVotes': '351', 'imdbID': 'tt27737203', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12908110,"{'Title': ""Mr. Harrigan's Phone"", 'Year': '2022', 'Rated': 'PG-13', 'Released': '05 Oct 2022', 'Runtime': '104 min', 'Genre': 'Drama, Horror, Mystery', 'Director': 'John Lee Hancock', 'Writer': 'John Lee Hancock, Stephen King', 'Actors': 'Donald Sutherland, Jaeden Martell, Joe Tippett', 'Plot': 'When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOWQ3YmI3N2MtMTg5Mi00ZWNlLTgzYmEtZjdmYjUzZWNkMWQyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '55/100'}], 'Metascore': '55', 'imdbRating': '6.0', 'imdbVotes': '41,686', 'imdbID': 'tt12908110', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt33481094,"{'Title': 'The Menendez Brothers', 'Year': '2024', 'Rated': 'TV-MA', 'Released': '07 Oct 2024', 'Runtime': '119 min', 'Genre': 'Documentary', 'Director': 'Alejandro Hartmann', 'Writer': 'Lucas Bucci, Chris A. Peterson, Tomás Sposato', 'Actors': 'Erik Menendez, Lyle Menendez, Jose Menendez', 'Plot': 'In 1996, the Menendez brothers faced trial for killing their parents, a case that captivated America. Years later, they share their side through interviews with those involved, offering a fresh take on the events.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYTczNjBkYTgtNjcxNC00MzFlLWFiOWMtNDc2YTFiNDM4ZTYxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.0/10'}], 'Metascore': 'N/A', 'imdbRating': '7.0', 'imdbVotes': '8,449', 'imdbID': 'tt33481094', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12672620,"{'Title': 'The Three Musketeers - Part II: Milady', 'Year': '2023', 'Rated': 'N/A', 'Released': '19 Apr 2024', 'Runtime': '115 min', 'Genre': 'Action, Adventure, Drama', 'Director': 'Martin Bourboulon', 'Writer': 'Matthieu Delaporte, Alexandre de La Patellière, Alexandre Dumas', 'Actors': 'François Civil, Vincent Cassel, Romain Duris', 'Plot': ""D'Artagnan is forced to join forces with Milady to save Constance, who was kidnapped before his eyes. But as war is declared and Athos, Porthos and Aramis have already joined the front, a secret from the past shatters old alliances."", 'Language': 'French, English', 'Country': 'France, Germany, Spain, Belgium', 'Awards': '1 win & 8 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BN2MyY2EzNmMtODMxYS00YzNjLWI2NzUtNDgwMjk5NDM4ZmQzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '74/100'}], 'Metascore': '74', 'imdbRating': '6.4', 'imdbVotes': '9,618', 'imdbID': 'tt12672620', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt21301418,"{'Title': 'Chief of Station', 'Year': '2024', 'Rated': 'N/A', 'Released': '04 May 2024', 'Runtime': '97 min', 'Genre': 'Action, Thriller', 'Director': 'Jesse V. Johnson', 'Writer': 'George Mahaffey', 'Actors': 'Aaron Eckhart, Olga Kurylenko, Alex Pettyfer', 'Plot': 'After learning that the death of his wife was not an accident, a former CIA Station Chief is forced back into the espionage underworld, teaming up with an adversary to unravel a conspiracy that challenges everything he thought he ...', 'Language': 'English, French, Hungarian', 'Country': 'United States, United Kingdom, Hungary', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYTQ2MWIyNWEtZDZmMi00ZTUwLTk0YjgtNGFiYzAyODlmZjZjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}], 'Metascore': 'N/A', 'imdbRating': '4.7', 'imdbVotes': '3,568', 'imdbID': 'tt21301418', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15083184,"{'Title': 'I Came By', 'Year': '2022', 'Rated': 'TV-MA', 'Released': '31 Aug 2022', 'Runtime': '110 min', 'Genre': 'Thriller', 'Director': 'Babak Anvari', 'Writer': 'Babak Anvari, Namsi Khan', 'Actors': 'Antonio Aakeel, Alicia Ambrose-Bayly, Percelle Ascott', 'Plot': 'Follows a young graffiti artist who discovers a shocking secret that would put him and the ones closest to him in danger.', 'Language': 'English', 'Country': 'United Kingdom', 'Awards': '1 win', 'Poster': 'https://m.media-amazon.com/images/M/MV5BM2Y2NGEyM2ItMGY1ZC00NTc0LWJiNTYtMTAxMzJhNDRmODI4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '57/100'}], 'Metascore': '57', 'imdbRating': '6.2', 'imdbVotes': '35,071', 'imdbID': 'tt15083184', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt28150132,"{'Title': 'Omni Loop', 'Year': '2024', 'Rated': 'N/A', 'Released': '20 Sep 2024', 'Runtime': '112 min', 'Genre': 'Drama, Sci-Fi', 'Director': 'Bernardo Britto', 'Writer': 'Bernardo Britto', 'Actors': 'Mary-Louise Parker, Ayo Edebiri, Carlos Jacott', 'Plot': 'A woman from Miami, Florida decides to solve time travel in order to go back and be the person she always intended to.', 'Language': 'English', 'Country': 'United States', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYzlkMzViMTAtYzQyYi00MTY1LWI2ZjQtZGY0NDY1MjAxMWMxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}], 'Metascore': '68', 'imdbRating': '5.5', 'imdbVotes': '1,941', 'imdbID': 'tt28150132', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$40,269', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt31499750,"{'Title': 'Lowlifes', 'Year': '2024', 'Rated': 'TV-MA', 'Released': '11 Apr 2024', 'Runtime': '90 min', 'Genre': 'Horror', 'Director': 'Tesh Guttikonda, Mitch Oliver', 'Writer': 'Al Kaplan', 'Actors': 'Amanda Fix, Matthew MacCaull, Brenna Llewellyn', 'Plot': 'The survival instincts of a road-tripping family are put to the test when they have no other choice but to stay the night at a remote homestead.', 'Language': 'English', 'Country': 'Canada', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjExY2U3YWUtYTQ1ZS00YWY3LTg0NzQtOTk5YTNhN2Q2Y2U2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.2/10'}], 'Metascore': 'N/A', 'imdbRating': '6.2', 'imdbVotes': '6,185', 'imdbID': 'tt31499750', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt21800162,"{'Title': ""There's Still Tomorrow"", 'Year': '2023', 'Rated': 'N/A', 'Released': '26 Oct 2023', 'Runtime': '118 min', 'Genre': 'Comedy, Drama', 'Director': 'Paola Cortellesi', 'Writer': 'Furio Andreotti, Giulia Calenda, Paola Cortellesi', 'Actors': 'Paola Cortellesi, Valerio Mastandrea, Romana Maggiora Vergano', 'Plot': 'Set in postwar 1940s Italy, it follows Delia breaking traditional family patterns and aspiring to a different future, after receiving a mysterious letter.', 'Language': 'Italian, English', 'Country': 'Italy', 'Awards': '23 wins & 19 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMmZhOWMzNzQtNjY0OC00MTYzLTllODUtZjZjY2MzNDc5ODdmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}], 'Metascore': 'N/A', 'imdbRating': '7.7', 'imdbVotes': '13,411', 'imdbID': 'tt21800162', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13610344,"{'Title': 'Harvest', 'Year': '2024', 'Rated': 'N/A', 'Released': '29 Sep 2024', 'Runtime': '131 min', 'Genre': 'Drama, History', 'Director': 'Athina Rachel Tsangari', 'Writer': 'Joslyn Barnes, Jim Crace, Athina Rachel Tsangari', 'Actors': 'Harry Melling, Frank Dillane, Caleb Landry Jones', 'Plot': 'Over seven hallucinatory days, a village with no name, in an undefined time and place, disappears.', 'Language': 'English', 'Country': 'United Kingdom, Germany, United States, France, Greece', 'Awards': '3 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjc5YjY0NjMtMGM4ZS00Y2MzLWFkMWUtZjYxNTUxZWZjMzhjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}], 'Metascore': 'N/A', 'imdbRating': '5.9', 'imdbVotes': '220', 'imdbID': 'tt13610344', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt27431598,"{'Title': 'Bramayugam', 'Year': '2024', 'Rated': 'N/A', 'Released': '15 Feb 2024', 'Runtime': '139 min', 'Genre': 'Drama, Horror, Thriller', 'Director': 'Rahul Sadasivan', 'Writer': 'Rahul Sadasivan, T.D. Ramakrishnan', 'Actors': 'Mammootty, Arjun Ashokan, Sidharth Bharathan', 'Plot': 'Thevan, a folk singer of the Paanan caste, has a fateful encounter when escaping slavery, leading to him discovering an ancient traditional mansion altering his destiny.', 'Language': 'Malayalam', 'Country': 'India', 'Awards': '1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOGEyZTk2YjQtNjk5MS00NjExLWJmNDItMTRiYWQ2NWRkNDJmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.8/10'}], 'Metascore': 'N/A', 'imdbRating': '7.8', 'imdbVotes': '12,862', 'imdbID': 'tt27431598', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11162260,"{'Title': 'Grafted', 'Year': '2024', 'Rated': 'N/A', 'Released': '12 Sep 2024', 'Runtime': '96 min', 'Genre': 'Horror', 'Director': 'Sasha Rainbow', 'Writer': 'Lee Murray, Sasha Rainbow, Mia Maramara', 'Actors': 'Jess Hong, Jared Turner, Eden Hart', 'Plot': 'A bright but socially awkward exchange student takes her craving for popularity to horrifying heights.', 'Language': 'English, Mandarin', 'Country': 'New Zealand', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYTljYWQwNDktZGE2MS00YWE1LThkY2YtN2ZkNTJmOTAwNGU4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Rotten Tomatoes', 'Value': '77%'}], 'Metascore': 'N/A', 'imdbRating': 'N/A', 'imdbVotes': '78', 'imdbID': 'tt11162260', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt8851148,"{'Title': 'The In Between', 'Year': '2022', 'Rated': 'PG-13', 'Released': '11 Feb 2022', 'Runtime': '115 min', 'Genre': 'Drama, Fantasy, Romance', 'Director': 'Arie Posin', 'Writer': 'Marc Klein', 'Actors': 'Joey King, Kyle Allen, Kim Dickens', 'Plot': ""After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world."", 'Language': 'English, French', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMjljYzU4ZTctMWM0NC00OTQzLWJmYzItMmNjNzVhOWVmODQ4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}], 'Metascore': 'N/A', 'imdbRating': '5.9', 'imdbVotes': '11,059', 'imdbID': 'tt8851148', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14331144,"{'Title': 'Jujutsu Kaisen 0', 'Year': '2021', 'Rated': 'PG-13', 'Released': '18 Mar 2022', 'Runtime': '112 min', 'Genre': 'Animation, Action, Fantasy', 'Director': 'Sunghoo Park', 'Writer': 'Gege Akutami, Hiroshi Seko', 'Actors': 'Megumi Ogata, Kana Hanazawa, Yûichi Nakamura', 'Plot': 'The prequel to Jujutsu Kaisen (2020), where a high schooler gains control of an extremely powerful cursed spirit and gets enrolled in the Tokyo Prefectural Jujutsu High School by Jujutsu Sorcerers.', 'Language': 'Japanese', 'Country': 'Japan', 'Awards': '1 win & 2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMzNhZTdmNDYtNTA0NC00MmNmLWIzYjUtNjg5NzNlYWQ0N2E5XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '71/100'}], 'Metascore': '71', 'imdbRating': '7.8', 'imdbVotes': '48,111', 'imdbID': 'tt14331144', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$34,542,754', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
